Tarih,Ürün,Avrupa Birliği Birimi,AB Piyasa Fiyatı,AB Piyasa Fiyatı- Yüksek,AB Piyasa Fiyatı- Düşük,Dolar Kuru (Satış)
2022-04-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1150.0,1150.25,1149.75,14.7936
2022-04-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1096.25,1096.5,1096.0,14.7705
2022-04-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1153.0,1153.25,1152.75,14.7333
2022-04-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1153.0,1153.25,1152.75,14.7333
2022-04-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1153.0,1153.25,1152.75,14.7333
2022-04-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1151.0,1151.25,1150.75,14.6869
2022-04-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1175.75,1176.0,1175.5,14.6688
2022-04-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1156.5,1156.75,1156.25,14.6607
2022-04-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1186.75,1187.0,1186.5,14.6515
2022-04-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1186.75,1187.0,1186.5,14.6444
2022-04-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1186.75,1187.0,1186.5,14.6444
2022-04-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1186.75,1187.0,1186.5,14.6444
2022-04-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1186.75,1187.0,1186.5,14.6196
2022-04-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1128.0,1128.25,1127.75,14.5866
2022-04-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1099.0,1099.25,1098.75,14.6897
2022-04-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1053.5,1053.75,1053.25,14.7427
2022-04-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1059.25,1059.5,1059.0,14.7478
2022-04-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1059.25,1059.5,1059.0,14.7478
2022-04-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1059.25,1059.5,1059.0,14.7478
2022-04-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1025.5,1025.75,1025.25,14.7555
2022-04-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1086.75,1087.0,1086.5,14.7441
2022-04-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1111.0,1111.25,1110.75,14.722
2022-04-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1158.75,1159.0,1158.5,14.7127
2022-04-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1119.25,1119.5,1119.0,14.6873
2022-04-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1119.25,1119.5,1119.0,14.6873
2022-04-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1119.25,1119.5,1119.0,14.6873
2022-03-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1104.0,1104.25,1103.75,14.6635
2022-03-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1138.5,1138.75,1138.25,14.6722
2022-03-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1122.0,1122.25,1121.75,14.8199
2022-03-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1177.25,1177.5,1177.0,14.8488
2022-03-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1248.75,1249.0,1248.5,14.8334
2022-03-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1248.75,1249.0,1248.5,14.8334
2022-03-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1248.75,1249.0,1248.5,14.8334
2022-03-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1280.25,1280.5,1280.0,14.8501
2022-03-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1279.0,1279.25,1278.75,14.833
2022-03-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1203.75,1204.0,1203.5,14.8308
2022-03-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1189.25,1189.5,1189.0,14.8427
2022-03-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1108.75,1109.0,1108.5,14.7906
2022-03-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1108.75,1109.0,1108.5,14.7906
2022-03-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1108.75,1109.0,1108.5,14.7906
2022-03-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1096.75,1097.0,1096.5,14.6961
2022-03-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,972.75,973.0,972.5,14.7022
2022-03-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,963.0,963.25,962.75,14.7769
2022-03-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1027.75,1028.0,1027.5,14.789
2022-03-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1077.75,1078.0,1077.5,14.9311
2022-03-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1077.75,1078.0,1077.5,14.9311
2022-03-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1077.75,1078.0,1077.5,14.9311
2022-03-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1066.25,1066.5,1066.0,14.77
2022-03-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1256.75,1257.0,1256.5,14.6324
2022-03-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1418.0,1418.25,1417.75,14.4989
2022-03-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1283.5,1283.75,1283.25,14.327
2022-03-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1187.0,1187.25,1186.75,14.2021
2022-03-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1187.0,1187.25,1186.75,14.2021
2022-03-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1187.0,1187.25,1186.75,14.2021
2022-03-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1094.25,1094.5,1094.0,14.1374
2022-03-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,1042.5,1042.75,1042.25,14.0639
2022-03-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,961.5,961.75,961.25,13.9104
2022-02-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,885.25,885.5,885.0,13.8535
2022-02-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,847.75,848.0,847.5,14.0648
2022-02-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,847.75,848.0,847.5,14.0648
2022-02-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,847.75,848.0,847.5,14.0648
2022-02-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,901.25,901.5,901.0,14.258
2022-02-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,842.0,842.25,841.75,13.8097
2022-02-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,844.25,844.5,844.0,13.7695
2022-02-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,834.0,834.25,833.75,13.6369
2022-02-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,826.25,826.5,826.0,13.6363
2022-02-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,826.25,826.5,826.0,13.6363
2022-02-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,826.25,826.5,826.0,13.6363
2022-02-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,824.5,824.75,824.25,13.628
2022-02-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,849.25,849.5,849.0,13.6399
2022-02-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,827.5,827.75,827.25,13.6277
2022-02-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,846.5,846.75,846.25,13.5622
2022-02-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,837.25,837.5,837.0,13.5176
2022-02-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,837.25,837.5,837.0,13.5176
2022-02-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,837.25,837.5,837.0,13.5176
2022-02-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,833.0,833.25,832.75,13.5566
2022-02-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,824.75,825.0,824.5,13.5919
2022-02-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,807.75,808.0,807.5,13.6406
2022-02-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,839.25,839.5,839.0,13.5673
2022-02-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,840.5,840.75,840.25,13.558
2022-02-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,840.5,840.75,840.25,13.558
2022-02-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,840.5,840.75,840.25,13.558
2022-02-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,811.25,811.5,811.0,13.5787
2022-02-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,797.25,797.5,797.0,13.4529
2022-02-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,797.75,798.0,797.5,13.391
2022-01-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,791.25,791.5,791.0,13.4257
2022-01-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,797.0,797.25,796.75,13.6311
2022-01-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,797.0,797.25,796.75,13.6311
2022-01-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,797.0,797.25,796.75,13.6311
2022-01-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,787.5,787.75,787.25,13.6177
2022-01-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,787.25,787.5,787.0,13.5272
2022-01-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,760.0,760.25,759.75,13.5243
2022-01-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,750.75,751.0,750.5,13.4087
2022-01-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,769.25,769.5,769.0,13.4261
2022-01-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,769.25,769.5,769.0,13.4261
2022-01-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,769.25,769.5,769.0,13.4261
2022-01-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,774.0,774.25,773.75,13.4673
2022-01-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,775.75,776.0,775.5,13.5947
2022-01-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,766.0,766.25,765.75,13.5352
2022-01-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,764.0,764.25,763.75,13.5031
2022-01-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,13.5298
2022-01-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,13.5298
2022-01-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,753.75,754.0,753.5,13.5298
2022-01-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,742.5,742.75,742.25,13.5644
2022-01-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,742.25,742.5,742.0,13.7456
2022-01-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,729.0,729.25,728.75,13.7562
2022-01-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,714.5,714.75,714.25,13.7442
2022-01-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,718.25,718.5,718.0,13.7774
2022-01-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,718.25,718.5,718.0,13.7774
2022-01-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,718.25,718.5,718.0,13.7774
2022-01-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,718.5,718.75,718.25,13.6598
2022-01-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,708.5,708.75,708.25,13.3928
2022-01-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,692.0,692.25,691.75,13.211
2022-01-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,673.0,673.25,672.75,13.4463
2022-01-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,673.0,673.25,672.75,13.353
2022-01-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,673.0,673.25,672.75,13.353
2021-12-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,673.0,673.25,672.75,13.353
2021-12-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,685.25,685.5,685.0,13.0009
2021-12-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,679.25,679.5,679.0,12.2439
2021-12-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,660.25,660.5,660.0,11.8515
2021-12-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,660.25,660.5,660.0,11.4105
2021-12-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,660.25,660.5,660.0,11.7489
2021-12-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,660.25,660.5,660.0,11.7489
2021-12-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,660.25,660.5,660.0,11.7489
2021-12-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,668.0,668.25,667.75,11.4714
2021-12-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,655.25,655.5,655.0,12.476
2021-12-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,645.75,646.0,645.5,13.0461
2021-12-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,612.25,612.5,612.0,17.5046
2021-12-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,646.25,646.5,646.0,16.3652
2021-12-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,646.25,646.5,646.0,16.3652
2021-12-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,646.25,646.5,646.0,16.3652
2021-12-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,659.5,659.75,659.25,15.2392
2021-12-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,641.5,641.75,641.25,14.6613
2021-12-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,649.5,649.75,649.25,14.2
2021-12-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,656.0,656.25,655.75,14.2721
2021-12-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.75,653.0,652.5,13.8596
2021-12-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.75,653.0,652.5,13.8596
2021-12-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.75,653.0,652.5,13.8596
2021-12-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,657.75,658.0,657.5,13.7679
2021-12-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,658.0,658.25,657.75,13.6486
2021-12-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,653.75,654.0,653.5,13.6913
2021-12-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,626.75,627.0,626.5,13.7988
2021-12-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.25,623.5,623.0,13.7048
2021-12-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.25,623.5,623.0,13.7048
2021-12-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.25,623.5,623.0,13.7048
2021-12-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,612.75,613.0,612.5,13.4309
2021-12-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,622.5,622.75,622.25,13.3603
2021-11-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,607.25,607.5,607.0,12.962
2021-11-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,632.0,632.25,631.75,12.6823
2021-11-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,612.0,612.25,611.75,12.1004
2021-11-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,612.0,612.25,611.75,12.1004
2021-11-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,612.0,612.25,611.75,12.1004
2021-11-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,696.5,696.75,696.25,12.0217
2021-11-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,700.75,701.0,700.5,12.6309
2021-11-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,693.0,693.25,692.75,12.1775
2021-11-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,680.25,680.5,680.0,11.1913
2021-11-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,663.0,663.25,662.75,11.0465
2021-11-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,663.0,663.25,662.75,11.0465
2021-11-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,663.0,663.25,662.75,11.0465
2021-11-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,692.5,692.75,692.25,10.7155
2021-11-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,696.75,697.0,696.5,10.418
2021-11-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,707.75,708.0,707.5,10.1854
2021-11-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,693.5,693.75,693.25,9.9984
2021-11-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,704.5,704.75,704.25,9.9283
2021-11-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,704.5,704.75,704.25,9.9283
2021-11-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,704.5,704.75,704.25,9.9283
2021-11-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,710.5,710.75,710.25,9.9349
2021-11-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,730.0,730.25,729.75,9.7988
2021-11-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,733.5,733.75,733.25,9.7204
2021-11-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,727.5,727.75,727.25,9.7022
2021-11-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,721.75,722.0,721.5,9.7175
2021-11-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,721.75,722.0,721.5,9.7175
2021-11-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,721.75,722.0,721.5,9.7175
2021-11-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,710.75,711.0,710.5,9.7059
2021-11-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,706.5,706.75,706.25,9.6744
2021-11-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,724.5,724.75,724.25,9.5342
2021-11-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,726.75,727.0,726.5,9.5458
2021-10-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,723.0,723.25,722.75,9.4984
2021-10-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,723.0,723.25,722.75,9.4984
2021-10-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,723.0,723.25,722.75,9.4984
2021-10-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,719.0,719.25,718.75,9.4984
2021-10-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,731.25,731.5,731.0,9.4984
2021-10-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,747.0,747.25,746.75,9.4745
2021-10-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,748.0,748.25,747.75,9.7537
2021-10-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,737.5,737.75,737.25,9.6033
2021-10-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,737.5,737.75,737.25,9.6033
2021-10-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,737.5,737.75,737.25,9.6033
2021-10-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,728.25,728.5,728.0,9.3024
2021-10-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,743.25,743.5,743.0,9.3307
2021-10-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,739.5,739.75,739.25,9.3012
2021-10-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,743.5,743.75,743.25,9.2834
2021-10-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,752.75,753.0,752.5,9.2159
2021-10-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,752.75,753.0,752.5,9.2159
2021-10-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,752.75,753.0,752.5,9.2159
2021-10-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,733.25,733.5,733.0,9.158
2021-10-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,728.25,728.5,728.0,9.0384
2021-10-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,724.75,725.0,724.5,9.0158
2021-10-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,731.75,732.0,731.5,8.9528
2021-10-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,722.0,722.25,721.75,8.9142
2021-10-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,722.0,722.25,721.75,8.9142
2021-10-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,722.0,722.25,721.75,8.9142
2021-10-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,709.5,709.75,709.25,8.8769
2021-10-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,708.0,708.25,707.75,8.9226
2021-10-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,724.25,724.5,724.0,8.8603
2021-10-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,702.75,703.0,702.5,8.8682
2021-10-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,677.75,678.0,677.5,8.8628
2021-10-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,677.75,678.0,677.5,8.8628
2021-10-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,677.75,678.0,677.5,8.8628
2021-09-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,680.25,680.5,680.0,8.8945
2021-09-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,670.5,670.75,670.25,8.8592
2021-09-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,668.5,668.75,668.25,8.8745
2021-09-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,673.25,673.5,673.0,8.8514
2021-09-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,659.75,660.0,659.5,8.8399
2021-09-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,659.75,660.0,659.5,8.8399
2021-09-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,659.75,660.0,659.5,8.8399
2021-09-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.25,652.5,652.0,8.674
2021-09-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,641.25,641.5,641.0,8.6505
2021-09-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,625.0,625.25,624.75,8.6456
2021-09-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,632.75,633.0,632.5,8.6804
2021-09-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,637.0,637.25,636.75,8.5832
2021-09-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,637.0,637.25,636.75,8.5832
2021-09-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,637.0,637.25,636.75,8.5832
2021-09-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,633.75,634.0,633.5,8.4554
2021-09-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,638.5,638.75,638.25,8.4424
2021-09-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.0,621.25,620.75,8.4466
2021-09-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.5,621.75,621.25,8.4593
2021-09-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,615.5,615.75,615.25,8.4195
2021-09-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,615.5,615.75,615.25,8.4195
2021-09-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,615.5,615.75,615.25,8.4195
2021-09-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.0,610.25,609.75,8.4808
2021-09-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.0,610.25,609.75,8.4214
2021-09-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,607.75,608.0,607.5,8.313
2021-09-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.75,611.0,610.5,8.2916
2021-09-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,618.5,618.75,618.25,8.3099
2021-09-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,618.5,618.75,618.25,8.3099
2021-09-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,618.5,618.75,618.25,8.3099
2021-09-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.25,623.5,623.0,8.2782
2021-09-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,601.0,601.25,600.75,8.3025
2021-08-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,606.0,606.25,605.75,8.3192
2021-08-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,604.25,604.5,604.0,8.3903
2021-08-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,604.25,604.5,604.0,8.3903
2021-08-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,604.25,604.5,604.0,8.3903
2021-08-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,604.25,604.5,604.0,8.3903
2021-08-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.75,595.0,594.5,8.3729
2021-08-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,595.25,595.5,595.0,8.3948
2021-08-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.0,591.25,590.75,8.4283
2021-08-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,577.0,577.25,576.75,8.4724
2021-08-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,555.25,555.5,555.0,8.5407
2021-08-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,555.25,555.5,555.0,8.5407
2021-08-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,555.25,555.5,555.0,8.5407
2021-08-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,552.5,552.75,552.25,8.5264
2021-08-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,580.0,580.25,579.75,8.4784
2021-08-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.25,583.5,583.0,8.4293
2021-08-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,580.25,580.5,580.0,8.4833
2021-08-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.5,589.75,589.25,8.5512
2021-08-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.5,589.75,589.25,8.5512
2021-08-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.5,589.75,589.25,8.5512
2021-08-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,590.25,590.5,590.0,8.5877
2021-08-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.25,583.5,583.0,8.6399
