Date,Total Inflows,Customers - DDS,Customers - EFT,T&S Collections,FX Sales,Other operations,Total Outflows,Tüpraş,Other Oil,Gas,Import payments (FX purchases),Tax,Operatioınal and Admin. Expenses,VIS Buyback Payments,Net Cashflow from Operations,Inflows- currency
2022-02-28,255861158.26500002,159575000,81133367.18000002,15152791.084999999,0.0,0,-118025626.56250001,-51548058.927499995,-51121384.9425,-8560794.345,0,-1551905.79,-5243482.5575,0,137835531.7025,1066937.5
2022-03-01,86753287.86500001,55741500,26310359.740000002,4701428.125,0.0,0,-91309936.3825,-22960971.82,-35764369.96,-5286191.1425,-12159000,-13025091.13,-1699581.2175,-414731.1125,-4556648.517499983,1075.0
2022-03-02,174704963.5575,87937750,66811338.995,14205874.5625,0.0,5750000,-104812565.62000002,-18017361.785,-17827470.912499998,-3090392.3025,-52785000,-11424593.3075,-1539776.3200000022,-127970.9925,69892397.93749999,1450907.5
2022-03-03,113413788.24249999,57336500,45173464.595,5653823.6475,0.0,5250000,-223806056.335,-58065252.2925,-34977261.415,-3777802.705,-53066250,-147899.775,-2543253.1199999996,-71228337.0275,-110392268.09250002,67216.2025
2022-03-04,90463411.1575,33668500,42041329.1,8378582.0575,0.0,6375000,-55631162.4575,-15953458.1375,-21636661.4525,-3739964.6975,-10629375,-1094133.1375,-1993359.81,-584210.2225,34832248.699999996,0.0
2022-03-07,199257833.9,76536250,98051063.39750001,16670520.5025,0.0,8000000,-177654467.08999997,-96649205.52499999,-35622667.3675,-10099315.0225,-4698807.5,-28025843.73,-2383923.4725,-174704.4725,21603366.810000032,2336277.5
2022-03-08,165786514.7225,116179000,44156869.747499995,5450644.975000001,0.0,0,-90507637.4375,-32247025.2275,-2526610.7325000004,-8407904.83,-45335937.5,-947377.0775,-769907.48,-272874.59,75278877.285,33530.0
2022-03-09,122976146.67500001,66011250,47822246.68,8267649.994999999,0.0,875000,-98126677.6325,-22041002.935,-9088624.235,-7563687.2075,-51283750,-2936942.4925,-4050654.35,-1162016.4125,24849469.04250002,11128.185
2022-03-10,135959353.89,67819750,50608051.15,12156552.74,0.0,5375000,-137940107.89750004,-12023275.045,-6427360.45,-5200197.56,-59072000,-53268638.1125,-1933946.0875000001,-14690.6425,-1980754.0075000525,136500.3375
2022-03-11,81887701.40499999,41715750,30666894.292499997,9505057.1125,0.0,0,-80764222.35,-50453922.2,-9594845.674999999,-4886486.505,0,-11248152.032499999,-4060424.8125,-520391.125,1123479.0549999923,0.0
2022-03-14,279054230.41249996,156840750,88749014.75749998,33464465.654999997,0.0,0,-230150280.4125,-106077713.6525,-25395740.572499998,-11675395.5875,-73695000,-149556.6625,-10527922.78,-2628951.1575,48903949.99999997,10347.185
2022-03-15,161056295.87,88048250,66282166.692499995,6725879.1775,0.0,0,-152961858.81,-67579214.095,-8928728.6625,-3023131.87,-70383125,-413027.625,-2623666.0575,-10965.5,8094437.060000002,659479.1875
2022-03-16,79867500.045,40610250,28803500.904999997,10453749.14,0.0,0,-47814114.22,-29232088.2475,-10602961.11,-4137632.5175,0,-77947.6875,-3309138.225,-454346.4325,32053385.825000003,1835554.59
2022-03-17,87399666.685,23243500,45684357.2425,13046809.4425,0.0,5425000,-162049554.07750002,-73953259.71000001,-52231429.42,-6612792.72,0,-28505254.45,-716336.5275,-30481.25,-74649887.39250001,16138.1875
2022-03-18,91880811.27000001,33985250,45577692.47750001,7817868.7925,0.0,4500000,-206182085.13500002,-48067110.5075,-10221535.8375,-3389621.8200000003,0,-1735339.0125,-2406648.1750000003,-140361829.78250003,-114301273.86500001,1656.25
2022-03-21,200107693.115,92252500,77124864.2125,13305328.9025,0.0,17425000,-192588862.73250002,-147395392.3075,-31318443.085,-8029520.2725,0,-936188.2775,-4909318.79,0,7518830.382499993,36449.4
2022-03-22,123454664.975,63237250,46265657.25,13951757.725000001,0.0,0,-129376345.725,-20916389.3875,-33596684.5475,-6730346.925,-53740625,-8976950.4375,-3064343.7975,-2351005.63,-5921680.75,750.0
2022-03-23,151819870.84,93551750,43963150.05,12179970.79,0.0,2125000,-136538043.3125,-13242990.985000001,-22983972.939999998,-4416890.5875,-92681250,-1818058.55,-1260912.13,-133968.12,15281827.527500004,0.0
2022-03-24,94858280.1975,38618750,44702801.02,7536729.1775,0.0,4000000,-184276432.66250002,-39976074.105000004,-33238479.337500002,-5305035.16,-103932500,-482609.6,-960645.52,-381088.94,-89418152.46500002,60051.785
2022-03-25,144860429.46,95458500,44577288.53,4824640.930000001,0.0,0,-140429106.79,-22380676.6725,-45839669.68,-3115245.1825,0,-65270826.295,-3525247.425,-297441.535,4431322.670000017,0.0
2022-03-28,259103397.2625,166048750,73930221.7725,19124425.490000002,0.0,0,-230109944.36750004,-100677587.33500001,-58570732.5725,-23276718.950000003,-16696125,-28260745.4925,-2628035.0175,0,28993452.89499995,2635532.8975
2022-03-29,122373083.0975,73518500,37403215.6575,11451367.44,0.0,0,-112157247,-22378233.245,-13341107.9775,-3442377.545,-69725318.065,-1399221,-1849731.3725,-21257.795,10215836.097499996,1253.25
2022-03-30,181277125.795,112523500,57619578.762499996,8884047.032499999,0.0,2250000,-117870164.145,-21387188.895,-86029549.3675,-3110814.8525,0,-433264.585,-6909346.444999999,0,63406961.64999999,27622.5575
2022-03-31,170803780.47499996,74139250,77005397.42749998,14659133.0475,0.0,5000000,-58896222.1375,-17205646.605,-9308777.512500001,-2512109.3699999996,0,-28981094.1,-843284.55,-45310,111907558.33749996,0.0
2022-04-01,80371840.4975,46251750,30885127.557499997,2234962.94,0.0,1000000,-112733503.36749999,-48900663.43,0,-4194902.89,-57682243.845,0,-1907968.705,-47724.4975,-32361662.86999999,16835.21
2022-04-04,128433696.07749999,28380750,68056627.0225,13021319.055,0.0,18975000,-199404701.49749997,-101206038.9575,-80058885.495,-12845621.5,0,-175215.07,-5118940.475,0,-70971005.41999999,15263.675000000001
2022-04-05,115969081.6775,56457500,43328186.5075,7058395.170000001,0.0,9125000,-219454209.61499998,-30302663.58,-53165716.1175,-4476322.32,0,-12763704.045,-2043119.925,-116702683.6275,-103485127.93749999,2612265.0
2022-04-06,111355656.15250002,43445250,47454037.45250001,12206368.7,0.0,8250000,-62281721.3675,-31946219.355,-17774563.855,-5753616.6875,0,-241489.325,-4186757.09,-2379075.055,49073934.78500002,0.0
2022-04-07,149083332.19,56265000,61470979.1625,24097353.0275,0.0,7250000,-182221394.27499998,-93207038.585,-41344666,-6719853.665000001,-17159020,-22011059.1375,-1321745.5274999999,-458011.36,-33138062.08499998,53562.9375
2022-04-08,84518129.84500001,37951000,40376175.42750001,6190954.4175,0.0,0,-57447555.482499994,-25757430.0575,-12139801.835,-5321176.03,0,-132.525,-11339400.465,-2889614.57,27070574.36250002,73100.0
2022-04-11,342267393.5475,224369500,89231437.93249999,28666455.615000002,0.0,0,-286441713.145,-182315905.76,-20675429.8875,-16804167.995,-16578000,-40647105.7325,-9380943.3425,-40160.4275,55825680.40250003,0.0
2022-04-12,83085214.74,52281250,25630596.22,5173368.5200000005,0.0,0,-73790408.3875,-4297176.0525,-49145230.8125,-4747583.1225000005,0,-13498583.67,-1137268.03,-964566.7,9294806.352499992,0.0
2022-04-13,117309336.06750001,68170250,37707090.925000004,11431995.142500002,0.0,0,-52537651.4525,-32767431.4225,-13866348.915,-2991997.63,0,-1540628.3675,-1123165.3325,-248079.785,64771684.61500001,1059143.0175
2022-04-14,145031107.23250002,75900750,58118968.525000006,4761388.7075,0.0,6250000,-43428494.837500006,-21075344.4625,-14212868.4825,-4228119.0325,0,-1294475.5125,-2478370.7725,-139316.575,101602612.39500001,125789.8075
2022-04-15,274517969.225,134399500,131261465.78500001,8357003.4399999995,0.0,500000,-144783946.45499998,-35290134.105,-58599816.065,-8410969.685,-35464125,-8595.0725,-3254189.2375,-3756117.29,129734022.77000004,803797.22
2022-04-18,240588149.28499997,165854250,61424973.582499996,13308925.7025,0.0,0,-178760793.38000003,-121696527.0475,-8339824.7275,-13141418.5375,-32002875,-993004.2075,-2587143.86,0,61827355.90499994,1514475.0
2022-04-19,65908128.7975,18982250,33223912.585,6951966.2125,0.0,6750000,-46751420.767500006,-9084777.965,-6374529.2075,-5368564.6049999995,-20150625,-4801970.855,-880893.2849999999,-90059.85,19156708.029999994,1184640.0
2022-04-20,155315427.31,74698750,52814587.61999999,20152089.690000005,1525000.0,6125000,-224505731.72000003,-63932430.695,-604049.44,-4223523.0225,0,-17309484.96,-7396716.215,-131039527.3875,-69190304.41000003,10620.495
2022-04-21,127905930.6325,62181750,48615304.69,7858875.942499999,0.0,9250000,-71892431.56,-63918767.84,-749492.3775,-4167377.84,-225774.4675,0,-2573599.3975,-257419.6375,56013499.07249999,0.0
2022-04-22,108263397.3,43655250,48805280.177499995,10302867.1225,0.0,5500000,-94674724.99499999,-61818507.925,0,-4743247.5825,-26587353.5125,0,-1448652.975,-76963,13588672.305000007,1450.81
2022-04-25,303142803.11749995,190200250,90115282.52,20327270.597499996,0.0,2500000,-319007748.0725,-130664959.625,-45104087.44499999,-11106315.94,-73845000,-51644458.555,-6353551.5075,-289375,-15864944.955000043,425.0
2022-04-26,112813716.32000001,63260750,40024962.15,9528001.67,0.0,2.5,-16454597.347500002,-8150203.1875,-516329.4525,-3758509.9050000003,0,-2939903.35,-841900.5775,-247750.875,96359118.97250001,939027.28
2022-04-27,120849430.51749998,59925250,49961187.85249999,9587992.665,0.0,1375000,-216119283.6975,-44571032.7175,0,-5786820.3575,-27002463.285,0,-138758967.3375,0,-95269853.18,101094.16500000001
2022-04-28,148265125.6625,53900000,78810135.87,9304989.7925,0.0,6250000,-144422681.99249998,-55005253.5275,-55219296.915,-5036222.055,0,-25992012.415,-2978048.5775,-191848.5025,3842443.6700000167,1500.0
2022-04-29,290194554.3475,98057750,179743291.335,11768513.0125,0.0,625000,-402103529.2075,-34661633.6425,-33971301.91,-5881801.6,-316343552.5125,-4266872.3275,-6828045.545,-150321.66999999998,-111908974.85999995,0.0
2022-05-05,742198206.9775,291601250,333322151.01,79274805.9675,0.0,38000000,-587645404.705,-231559833.8775,-149779344.055,-42348761.225,-141008500,-472195.9325,-8349734.8475,-14127034.7675,154552802.27249992,4157957.1375
2022-05-06,181057138.3925,84144000,84463542.2475,11474596.145000001,0.0,975000,-142328944.3825,-37160708.34,-16431412.125,-5529675.045,-81114663,0,-1938392.4150000005,-154093.45750000002,38728194.01000002,0.0
2022-05-09,298802100.7025,148589750,131691774.1275,18520576.575,0.0,0,-313525940.16749996,-239240601.8225,-26920520.4925,-16462582.6875,-19250496.7675,0,-11091315.0025,-560423.395,-14723839.464999974,1397037.5
2022-05-10,248219067.44,142632750,91360401.02250001,14225916.4175,0.0,0,-139839967.0475,-42999650.0825,-27206906.2225,-5387829.0875,0,-49867800.67,-12224147.329999998,-2153633.655,108379100.39249998,0.0
2022-05-11,140437598.56,69817250,63228788.16,5791560.4,0.0,1600000,-59066279.8475,-26223860.0325,-9680513.705,-2840885.005,-17232750,-874607.4675,-1434945.5725000007,-778718.065,81371318.7125,12687.1075
2022-05-12,132926552.8175,58744500,58141814.817499995,10540238,0.0,5500000,-116327637.7575,-53813039.86,-416910.205,-6015495.8775,-12332000,-40786228.9725,-2946965.9625,-16996.88,16598915.060000002,800000.0
2022-05-13,146167479.98999998,45509000,85907282.0675,10751197.922499998,0.0,4000000,-102329918.16749999,-4578951.695,-9658965.1775,-5823720.835,-77510000,-1062338.865,-2695901.0375,-1000040.5575,43837561.82249999,1035430.22
2022-05-16,663745499.1925,299075750,314601679.56,50068069.63250001,0.0,0,-290677428.83,-116615648.90249999,-67036560.06,-17945084.674999997,-77966250,-2921870.3575,-8192014.834999999,0,373068070.3625,25821.942499999997
2022-05-17,111444257.16250001,19271250,65728194.737500004,10194812.425,0.0,16250000,-251752931.70999998,-44116512.4225,-19391020.1725,-15544523.205,0,-20662947.23,-151941889.415,-96039.265,-140308674.54749995,0.0
2022-05-18,206816907.6225,62510000,101220276.125,40961631.4975,0.0,2125000,-199632683.0075,-56627583.715,-26966228.945,-6299359.4025,0,-5170049.5925,-3722978.0974999997,-100846483.25500001,7184224.61500001,0.0
2022-05-20,225078057.84500003,96391000,90687039.98250002,24250017.862499997,0.0,13750000,-324053921.155,-106045701.9225,-13921790.13,-12609348.8975,-80094625,-106036867.285,-4425293.9025,-920294.0175,-98975863.30999994,71068.41500000001
2022-05-23,388548768.415,242637000,115195673.85000001,28966094.565,0.0,1750000,-423782543.0124999,-197360619.6975,-62566182.78,-15468984.6875,-139843750,-4585503.2125,-3957502.635,0,-35233774.59749991,0.0
2022-05-24,154493659.375,53761750,94479416.725,5127492.65,0.0,1125000,-94076606.985,-41552918.465,-10913800.935,-8384372.27,-30242812.5,-2052706,-861500.05,-68496.765,60417052.39,77.5
2022-05-25,195903733.03,119318750,59549432.7175,14535550.3125,0.0,2500000,-157414951.3975,-59840324.44,-10544986.39,-5142971.1275,-30660000,-46771507.162499994,-4359580.79,-95581.4875,38488781.63249999,500.0
2022-05-26,133701148.205,54786750,63037443.13,7376955.075,0.0,8500000,-147588392.88500002,-80048364.165,-216758.1225,-5616828.840000001,-30765000,-28327035.9625,-2614327.9574999996,-77.8375,-13887244.680000022,75221.9325
2022-05-27,147522091.60500002,70710000,67076562.215,8485529.39,0.0,1250000,-118027957.515,-42330790.52,-12831598.01,-8334483.205,-30716250,-21917529.9875,-1574676.6575000002,-322629.135,29494134.09000002,0.0
2022-05-30,486451591.6825,295678500,161908890.94250003,28864200.740000002,0.0,0,-238865839.9825,-104604285.8575,-73003186.41,-17316639.0575,-30768750,-2783689.69,-10370589.6925,-18699.275,247585751.70000002,0.0
2022-05-31,286202339.34499997,139328500,133774816.00750001,13099023.3375,0.0,0,-83803246.58,-31193999.1625,-9606632.530000001,-8000258.4475,-30749062.5,-77437.66,-3797443.2775000003,-378413.0025,202399092.765,1500.0
2022-06-01,146694340.05,91856000,46832891.585,8005448.465,0.0,0,-137917299.86,-36992143.005,-38465893.63,-6914755.385,-54857669.785,0,-686838.0550000002,0,8777040.189999998,0.0
2022-06-02,140049054.01500002,24640500,73849516.35000001,30134037.665,0.0,11425000,-356994619.14500004,-63828777.475,-79712816.5125,-27023689.042500004,-34277382.2675,0,-150986026.86999997,-1165926.9775,-216945565.13000003,331.0325
2022-06-03,113495226.81,35216250,58997610.7825,11431366.0275,0.0,7850000,-266075612.83749998,-33504452.93,-16949540.455,-18991823.79,-30909375,-19984665.2975,-2982117.835,-142753637.53,-152580386.02749997,250.0
2022-06-06,445202359.115,197992750,167075032.8825,56234576.2325,0.0,23900000,-325023600.2075,-150502515.0775,-99732927.0325,-16848594.0425,-41465000,-4188297.51,-12262416.545000002,-23850,120178758.90750003,0.0
2022-06-07,139370735.815,66493750,57597892.3325,12779093.4825,0.0,2500000,-107879681.13750002,-42153850.385,-13334187.42,-8248478.3425,-41915000,-505177.6975,-1720487.2925,-2500,31491054.67749998,125.0
2022-06-08,182021602.5525,88511000,85651616.16,5358986.3925,0.0,2500000,-182319941.5325,-66358617.8575,-17631715.7725,-6195070.460000001,-42843625,-48176690.8525,-610991.74,-503229.85,-298338.9799999893,0.0
2022-06-09,153170899.4775,69711250,65149626.665,11185022.8125,0.0,7125000,-115277894.125,-36477560.8275,-24861930.39,-6750621.08,-43058437.5,-427607.7925,-1768806.3925,-1932930.1425,37893005.35249999,0.0
2022-06-10,274216011.3275,147067500,106940603.565,18957907.7625,0.0,1250000,-163111577.605,-32307793.07,-5758624.785,-11772769.03,-43073125,-66628410.94999999,-3404608.53,-166246.24,111104433.7225,625.0
2022-06-13,490468722.8375,287331000,150734810.7525,52402912.085,0.0,0,-365534529.50000006,-261040873.10250002,-30583554.537499998,-15930681.800000003,-43156250,-224398.8075,-13823771.2525,-775000,124934193.33749992,687.5
2022-06-14,238028475.71,141126000,84414360.4925,12488115.2175,0.0,0,-201570364.07750002,-82437986.23,-27117151.4525,-13514232.867499998,-64739875,-3575098.23,-9754132.4925,-431887.80500000005,36458111.63249999,250.0
2022-06-15,506937165.2175,166126000,230610343.5975,18950821.62,0.0,91250000,-146467574.25500003,-35206135.31000001,-28909955.36,-7427708.205,-65846562.5,-209839.09,-8519085.1175,-348288.6725,360469590.9625,127893.9625
2022-06-16,135828911.4575,74365750,47699640.6075,13763520.85,0.0,0,-184921012.5125,-49743364.52,-37063340.58,-10846390.1525,-64906875,-20207440.6425,-2136564.1174999997,-17037.5,-49092101.05499998,939696.8225
2022-06-17,120313228.19,28228500,73780428.6675,12904299.5225,0.0,5400000,-206381125.39000002,-97020154.485,-10675360.01,-5823636.562500001,-64950875,-24268539.56,-3194094.645,-448465.12749999994,-86067897.20000002,116161.13
2022-06-20,440056096.29249996,200269750,162669962.89249998,50366383.4,0.0,26750000,-580321794.135,-228914143.4225,-51973345.5375,-14126664.12,-43343437.5,-1453475.215,-43333746.5925,-197176981.7475,-140265697.84250003,0.0
2022-06-21,174662224.09,92304250,64942716.662499994,17415257.427500002,0.0,0,-153642090.83,-50199365.86,-48687029.855,-9560725.9375,-43357812.5,-379166.2075,-1457990.4700000074,0,21020133.25999999,0.0
2022-06-22,144163201.9,73773750,57889451.900000006,12500000,0.0,0,-155183095.4025,-71341527.58500001,-11611126.0925,-10503391.13,-43439375,-16250000,-2037675.5949999988,0,-11019893.502499998,875.0
2022-06-23,118356773.21499999,64780000,44721888.005,8854885.209999999,0.0,0,-133655067.91749999,-67362193.77,-8126322.235,-5538390.1375,-43450312.5,-8301390.535,-876458.7400000012,0,-15298294.7025,0.0
2022-06-24,118513124.85249999,56646250,52580905.81249999,9285969.04,0.0,0,-113252713.77,-28203698.9875,-24178719.1225,-13256510.94,-43652938.065,0,-3960846.655,0,5260411.082499996,1871.5
2022-06-27,406849639.0775,248723000,123695052.8025,34431586.275,0.0,0,-341716939.9975,-131404897.155,-108077680.9925,-21816001.99,0,-72728542.2925,-7631509.55,-58308.0175,65132699.07999998,0.0
2022-06-28,153432201.115,77840250,62952321.580000006,12639629.535,0.0,0,-150484240.25250003,-103570393.685,-31886589.9125,-10487545.4,0,-1275328.4575,-3006448.615,-257934.1825,2947960.862499982,697.5
2022-06-29,172189504.2475,90840000,67723777.79249999,13625726.455,0.0,0,-228537374.30749997,-72634811.705,-28455972.902499996,-6215081.1325,-117039250,-379117.3575,-3813141.21,0,-56347870.05999997,31563.79
2022-06-30,428372674.455,242629500,167782667.41,17960507.045,0.0,0,-239935158.0625,-94253311.5325,-16137161.045,-9571683.295,-112578750,-3817850.925,-3576401.2649999997,0,188437516.39249998,500.0
2022-07-01,163581408.68,67682750,83931389.05,11967269.629999999,0.0,0,-134535770.815,-24521380.98,-463687.1625,-9130575.82,-41840937.5,-32605754.2625,-25970742.4325,-2692.6575,29045637.86500001,6669.0
2022-07-04,228268206.78500003,57186500,117273993.67500001,23682713.11,0.0,30125000,-312070825.5375001,-181254652.935,-87203469.525,-39775584.87749999,0,-187257.1675,-3649861.0324999997,0,-83802618.75250006,0.0
2022-07-05,198840268.70749998,107411250,68700730.63250001,16728288.075000001,0.0,6000000,-282822470.74,-82005120.4775,-14743201.44,-6193010.8175,-54968000,-347969.665,-3450415.7650000006,-121114752.575,-83982202.03250003,2000.0
2022-07-06,323727600.2625,101919000,135158175.5,10150424.762500001,0.0,76500000,-252653115.305,-64291379.735,-22063909.22,-5642597.162500001,-120614125,-36389902.885,-3651201.3025,0,71074484.95749998,500.0
2022-07-07,270433777.12,114635500,115349414.66000001,9198862.46,0.0,31250000,-150442575.01749995,-56125653.404999994,-42941082.8075,-7137515.264999999,-21623750,-13560319.3875,-8213615.359999999,-840638.7925,119991202.10250005,0.0
2022-07-08,136068915.25,58438750,67527201.96249999,10102963.287500001,0.0,0,-92242836.7525,-83168437.7025,-1649843.53,-5602208.5675,0,-111680.1625,-1697872.6825,-12794.1075,43826078.4975,0.0
2022-07-13,863387148.5625,573554250,233772495.63500002,56060402.9275,0.0,0,-523813051.2074999,-216549656.32,-143064607.85,-41405688.555,-69674500,-43349374.53249999,-9769223.95,0,339574097.3550001,7950.945
2022-07-14,161123548.83,69588000,74339600.75,12695885.33,4500062.75,0,-361686138.105,-160618423.225,-50649371.894999996,-6395298.59,-74310250,-39953813.455,-1920795.9225,-27838185.0175,-200562589.275,1277181.785
2022-07-18,641829281.0325,373938750,228338132,39552399.0325,0.0,0,-405619817.805,-302812726.625,-14755696.77,-28719277.6625,-17455000,-188652.3575,-13850279.3725,-27838185.0175,236209463.22750002,1550159.5625
2022-07-19,226922262.015,86357250,74392304.75,29072707.265,0.0,37100000,-186455576.95,-101388798.3,-71751298.3125,-5565021.815,0,-228167.635,-1239411.2275,-6282879.66,40466685.065,16899.4425
2022-07-20,188806196,86602750,78263071,23940375,0.0,0,-310031418.69,-90486377.52,-25164810.155,-8110869.43,-43997500,-10403001.475,-3734421.4625000004,-128134438.6475,-121225222.69,66463.325
2022-07-21,178456117.9025,106233000,62446775,9776342.9025,0.0,0,-189511413.51,-41097374.71,-90720370.89,-10507507.657500003,-44068750,-576322.2225,-2541088.03,0,-11055295.607499987,31093.9975
2022-07-22,133579769.49,52814250,65490208.05499999,15275311.434999999,0.0,0,-150163933.79250002,-52181705.8425,-39041644.325,-5122705.1625,-22186250,-27491741.72,-1668693.115,-2471193.6275,-16584164.302500024,423.25
2022-07-25,493544766.34000003,298277250,134157224.5,31110291.840000004,0.0,30000000,-395932017.3825,-97091394.59,-204778154.63000003,-30140644.19,0,-51950400.277499996,-11971423.695000002,0,97612748.95750004,0.0
2022-07-26,147775122.5925,82618750,54542940.5,10613432.092500001,0.0,0,-137875832.415,-95304504.235,-30452890.495,-6886431.6899999995,0,-2855239.48,-2376766.515,0,9899290.17750001,14067.85
2022-07-27,145345419.255,83644250,54565827.25,7135342.005,0.0,0,-164256707.07,-95172562.1625,-42644788.3175,-18468144.435000002,0,-5404223.43,-2566988.724999995,0,-18911287.814999998,10246.8775
2022-07-28,177302764.365,85304250,72118571.25,19879943.115,0.0,0,-179695680.32999998,-65107064.8075,-83233129.3775,-24751892.5075,0,-5204775.85,-1398817.7875,0,-2392915.964999974,0.0
2022-07-29,323088802.2425,157193500,161142443.75,4752858.492500001,0.0,0,-147697341.8575,-62482930.09,-14125755.712499999,-9303176.29,-44803125,-13681573.475,-3207957.9424999994,-92823.3475,175391460.38500002,0.0
2022-08-01,495673064.58500004,330514750,134979406.5175,30178908.067500003,0.0,0,-263757791.98250002,-191411560.1825,-39702935.4975,-17317072.2825,0,-3694061.395,-11632162.625000004,0,231915272.60250002,0.0
2022-08-02,107385908.925,21993750,60204908.925,12937250,0.0,12250000,-150484965.51,-51476577.685,-18347489.1575,-9286425.0975,-67362500,-2054337.945,-1957635.625,0,-43099056.58499999,0.0
2022-08-03,175489739.6675,81930250,70229358.23249999,12830131.435,0.0,10500000,-310058426.015,-34775595.125,-7091732.3475,-12279406.837499999,-67364375,-37924456.48,-5624957.172499999,-144997903.0525,-134568686.3475,0.0
2022-08-04,175688774.27,91335250,60714868.18,10011906.09,3626750.0,10000000,-179203461.505,-100543507.05749999,-21743967.044999998,-6824371.845000001,-44946250,-525941.8675,-3719423.69,-900000,-3514687.2349999845,13854.47
2022-08-05,186928960.33249998,60496500,84751414.25,41681046.082499996,0.0,0,-122216329.10499999,-47035677.232499994,-1730185.845,-8603224.73,-44925000,-13846387.1825,-3544604.115,-2531250,64712631.22749999,0.0
2022-08-08,556667041.29,233266250,203681750.225,43796500,0.0,75922541.065,-313954174.71500003,-181651425.8975,-20883552.085,-26991140.5575,-67415000,-758118.1725,-16254938.002500001,0,242712866.57499993,0.0
2022-08-09,161823521.605,87397750,56037085.66,15888685.945,0.0,2500000,-215710896.7925,-58451816.7,-78049458.18249999,-4901985.962499999,-68182380,-441939.29,-5683316.6575,0,-53887375.1875,11490519.735
2022-08-10,226372060.335,125371500,81006447.5,17494112.835,0.0,2500000,-351209457.335,-38930724.879999995,-21714146.3475,-10028166.1825,-44876875,-49074208.03,-186335336.89499998,-250000,-124837396.99999997,250.0
2022-08-11,198445283.415,117657500,67726527,13061256.415,0.0,0,-193418894.9125,-27556238.445,-85551781.63999999,-7559894.695000001,-71800250,-1381.1275,-938733.7900000075,-10615.215,5026388.502499998,0.0
2022-08-12,148675803.6125,58237000,76198830.5,14239973.1125,0.0,0,-140786289.5225,-53566523.145,-24975490.125,-7024699.28,-26916500,-21485702.235,-6792985.85,-24388.8875,7889514.090000004,0.0
2022-08-15,653002672.98,408965500,214457175.48,29579997.5,0.0,0,-389848953.2075,-167596466.135,-118923840.045,-25308873.095,-44975625,-20494231.0775,-12549917.855,0,263153719.77250004,1323235.8875
2022-08-16,270920855.64,97529250,107479566.685,14855397.21,0.0,51056641.745,-138963331.805,-46689230.89750001,-47511123.595,-6884758.852500001,-26963625,-6469270.9825,-4421892.5675,-23429.91,131957523.83499998,60133.665
2022-08-17,111500336.1425,25826250,65179510.9075,12069575.235,0.0,8425000,-390364011.59499997,-40607609.47,-26234747.08,-7542887.892500001,-179811875,-132564312.48249999,-3031165.7,-571413.97,-278863675.4525,0.0
2022-08-18,223667598.775,78073250,95007233.1875,12962115.5875,0.0,37625000,-242787831.59000003,-62008682.85,-24571520.6475,-5799269.0875,0,-1874715.6075,-2756730.3124999995,-145776913.085,-19120232.815000027,0.0
2022-08-19,163621731.5825,47408250,88223959.75,18989521.8325,0.0,9000000,-233013572.48,-113616067.1075,-100014713.535,-8239401.6275,0,-3479215.46,-7664174.75,0,-69391840.89749998,0.0
2022-08-22,465043231.2325,267466000,145465885.32,49611345.9125,0.0,2500000,-334546292.6600001,-148435012.87,-137950467.2875,-16353564.6125,0,-20818766.605,-10988481.284999998,0,130496938.57249993,750.25
2022-08-23,166580692.8075,91125000,60208145.417500004,13372547.39,0.0,1875000,-185500100.78250003,-66786100.52,-13020229.8,-9271930.3825,-90711250,-1195449.3,-3570973.2875,-944167.4925,-18919407.975000024,0.0
2022-08-24,203334932.7575,107882250,74968214.885,20484467.8725,0.0,0,-184705652.9275,-66205182.7,-35422547.114999995,-6059608.652500001,-45336875,-29256243.125,-2425196.335,0,18629279.829999983,0.0
2022-08-25,234636601.5825,149734750,72819589.75,12082261.832500001,0.0,0,-227196598.43249997,-126335441.655,-533845.0025,0,0,-93045084.17249998,-7282227.6025,0,7440003.150000036,5000.0
2022-08-26,172961751.0325,74092500,78779405.9675,20089845.065,0.0,0,-66485754.25249999,-40140016.495,-3691657.05,-8343161.492500002,0,-10378755.1125,-2157585.2525,-1774578.85,106475996.78,69881.0175
2022-08-29,573890292.5425,294548250,193828583.3875,30438459.155,0.0,55075000,-377630807.4175,-229054235.33499998,-107356294.775,-23124426.330000006,0,-2910218.2375,-15185632.739999998,0,196259485.125,0.0
2022-08-31,585865452.855,322736750,225919911.95999998,37208790.894999996,0.0,0,-303234560.77,-130562127.69,-93230388.55250001,-25442811.4525,-45497500,-1932961.0625,-6568772.012499999,0,282630892.08500004,18297.9525
2022-09-01,126033025.655,75011000,51022025.655,0,0.0,0,-176362705.01000002,-102341342.12,-901916.65,-6229015.18,-45535000,-20029076.0375,-1326355.0225,0,-50329679.35500002,0.0
2022-09-02,102636089.93249999,22213250,61155066.26,19267773.6725,0.0,0,-162185362.32,-83630778.7675,-24095581.482499998,-4746784.455,-45533750,-1017228.225,-2991693.43,-169545.96,-59549272.3875,250.0
2022-09-05,491224709.2025,218527000,178590715.485,64106993.7175,0.0,30000000,-511853322.50749993,-160889415.83,-110204301.805,-20133577.4,0,-790557.0125,-18332647.6125,-201502822.8475,-20628613.304999948,0.0
2022-09-06,179420221.96,84567750,69409488.4375,14192983.5225,0.0,11250000,-156419769.52500004,-49626512.87250001,-41234594.825,-8689226.5175,-22792500.000000004,-30568999.13,-3507936.18,0,23000452.434999973,95161.8
